"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01002099999","2023-10-25T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","120,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0016,1","-0053,1","10162,1","240,M,-0015,1","240,N,-0028,1","99999,9,10150,1","7,1,010,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1203 11016 21053 30150 40162 57010 333 11015 21028 90710 91105=",
"01002099999","2023-10-25T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0020,1","-0052,1","10145,1","240,M,-0016,1","240,N,-0025,1","99999,9,10133,1","7,1,009,1,+999,9",,"3,99,0020,1,999","SYN07601002 46/// /0100 11020 21052 30133 40145 57009 333 11016 21025 90710 91102=",
"01002099999","2023-10-26T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0028,1","-0068,1","10133,1","240,M,-0019,1","240,N,-0035,1","99999,9,10121,1","7,1,007,1,+999,9",,"3,99,0040,1,999","SYN07601002 46/// /1304 11028 21068 30121 40133 57007 333 11019 21035 90710 91104=",
"01002099999","2023-10-26T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0045,1","-0074,1","10126,1","240,M,-0029,1","240,N,-0048,1","99999,9,10114,1","4,1,000,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /1407 11045 21074 30114 40126 54000 333 11029 21048 90710 91108=",
"01002099999","2023-10-26T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0030,1","-0075,1","10123,1","240,M,-0019,1","240,N,-0042,1","99999,9,10111,1","7,1,004,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1304 11030 21075 30111 40123 57004 333 11019 21042 90710 91105=",
"01002099999","2023-10-27T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0031,1","-0068,1","10119,1","240,M,-0019,1","240,N,-0031,1","99999,9,10107,1","7,1,003,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1404 11031 21068 30107 40119 57003 333 11019 21031 90710 91105=",
"01002099999","2023-10-27T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0032,1","-0086,1","10115,1","240,M,-0031,1","240,N,-0041,1","99999,9,10103,1",,,"3,99,0040,1,999","SYN07601002 46/// /1403 11032 21086 30103 40115 54001 333 11031 21041 90710 91104=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-10-27T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0039,1","-0082,1","10112,1","240,M,-0037,1","240,N,-0057,1","99999,9,10100,1",,,"3,99,0050,1,999","SYN07601002 46/// /1304 11039 21082 30100 40112 54003 333 11037 21057 90710 91105=","Q014     3APCTENQ02.3    3APC3  "
"01002099999","2023-10-28T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","154,1,N,0022,1","99999,9,9,9","999999,9,9,9","-0024,1","-0052,1","10114,1","120,M,-0018,1","120,N,-0024,1","99999,9,10102,1","4,1,000,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-28T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0032,1","-0050,1","10113,1","240,M,-0026,1","240,N,-0032,1","99999,9,10101,1","7,9,001,9,+999,9",,"3,99,0030,1,999","SYN07601002 46/// /1403 11032 21050 30101 40113 54002 333 11026 21032 90710 91103=","Q01.2    3APC3  Q024     3APCTEN"
"01002099999","2023-10-28T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0020,1","-0027,1","10120,1","240,M,-0020,1","240,N,-0024,1","99999,9,10108,1","2,1,008,1,+999,9",,"3,99,0020,1,999","SYN07601002 46/// /1601 11020 21027 30108 40120 52008 333 11020 21024 90710 91102=",
"01002099999","2023-10-28T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","310,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0003,1","-0013,1","10123,1","240,M,-0003,1","240,N,-0014,1","99999,9,10111,1",,,"3,99,0070,1,999","SYN07601002 46/// /3103 11003 21013 30111 40123 54002 333 11003 21014 90710 91107=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-28T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0012,1","-0017,1","10128,1","240,M,-0012,1","240,N,-0017,1","99999,9,10117,1","2,1,004,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /2006 11012 21017 30117 40128 52004 333 11012 21017 90710 91106=",
"01002099999","2023-10-29T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","200,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0016,1","-0029,1","10128,1","240,M,-0015,1","240,N,-0017,1","99999,9,10116,1",,,"3,99,0040,1,999","SYN07601002 46/// /2003 11016 21029 30116 40128 54001 333 11015 21017 90710 91104=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-10-29T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0012,1","-0033,1","10130,1","240,M,-0010,1","240,N,-0012,1","99999,9,10119,1",,,"3,99,0020,1,999","SYN07601002 46/// /0400 11012 21033 30119 40130 54001 333 11010 21012 90710 91102=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-10-29T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","200,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0034,1","-0063,1","10128,1","240,M,-0020,1","240,N,-0034,1","99999,9,10116,1",,,"3,99,0050,1,999","SYN07601002 46/// /2004 11034 21063 30116 40128 54002 333 11020 21034 90710 91105=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-29T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0031,1","-0071,1","10122,1","240,M,-0031,1","240,N,-0041,1","99999,9,10110,1",,,"3,99,0040,1,999","SYN07601002 46/// /1604 11031 21071 30110 40122 54002 333 11031 21041 90710 91104=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-30T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0032,1","-0084,1","10103,1","240,M,-0029,1","240,N,-0072,1","99999,9,10091,1","7,1,009,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /1504 11032 21084 30091 40103 57009 333 11029 21072 90710 91107=",
"01002099999","2023-10-30T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0041,1","-0086,1","10077,1","240,M,-0036,1","240,N,-0062,1","99999,9,10065,1","7,1,012,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /1808 11041 21086 30065 40077 57012 333 11036 21062 90710 91111=",
"01002099999","2023-10-30T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0012,1","-0051,1","10046,1","240,M,-0011,1","240,N,-0018,1","99999,9,10034,1","7,1,017,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /1807 11012 21051 30034 40046 57017 333 11011 21018 90710 91109=",
"01002099999","2023-10-30T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0033,1","-0043,1","10038,1","240,M,-0026,1","240,N,-0035,1","99999,9,10026,1",,,"3,99,0110,1,999","SYN07601002 46/// /0309 11033 21043 30026 40038 54001 333 11026 21035 90710 91111=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-10-31T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","039,1,N,0072,1","99999,9,9,9","999999,9,9,9","-0035,1","-0050,1","10032,1",,,"99999,9,10020,1","6,1,006,1,+999,9","0088,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-31T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0035,1","-0045,1","10009,1","240,M,-0029,1","240,N,-0035,1","99999,9,09997,1","7,1,023,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /0409 11035 21045 39997 40009 57023 333 11029 21035 90710 91110=",
"01002099999","2023-10-31T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","020,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0053,1","-0076,1","10021,1","240,M,-0045,1","240,N,-0054,1","99999,9,10010,1","2,1,020,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /0211 11053 21076 30010 40021 52020 333 11045 21054 90710 91113=",
"01002099999","2023-10-31T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","010,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0070,1","-0110,1","10081,1","240,M,-0067,1","240,N,-0072,1","99999,9,10069,1","2,1,027,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /0111 11070 21110 30069 40081 52027 333 11067 21072 90710 91113=",
"01002099999","2023-10-31T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","290,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0077,1","-0122,1","10120,1","240,M,-0077,1","240,N,-0083,1","99999,9,10107,1","2,1,011,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /2907 11077 21122 30107 40120 52011 333 11077 21083 90710 91109=",
"01002099999","2023-11-01T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","320,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0089,1","-0113,1","10140,1","240,M,-0089,1","240,N,-0092,1","99999,9,10127,1","2,1,014,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /3205 11089 21113 30127 40140 52014 333 11089 21092 90710 91109=",
"01002099999","2023-11-01T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0091,1","-0129,1","10162,1","240,M,-0087,1","240,N,-0096,1","99999,9,10150,1","2,1,010,1,+999,9",,"3,99,0030,1,999","SYN07601002 46/// /2103 11091 21129 30150 40162 52010 333 11087 21096 90710 91103=",
"01002099999","2023-11-01T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0087,1","-0116,1","10170,1","240,M,-0084,1","240,N,-0089,1","99999,9,10158,1","2,1,004,1,+999,9",,"3,99,0040,1,999","SYN07601002 46/// /1803 11087 21116 30158 40170 52004 333 11084 21089 90710 91104=",
"01002099999","2023-11-01T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","170,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0087,1","-0132,1","10176,1","240,M,-0084,1","240,N,-0087,1","99999,9,10163,1","2,1,005,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /1705 11087 21132 30163 40176 52005 333 11084 21087 90710 91106=",
"01002099999","2023-11-02T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0094,1","-0137,1","10174,1","240,M,-0086,1","240,N,-0094,1","99999,9,10162,1",,,"3,99,0080,1,999","SYN07601002 46/// /1606 11094 21137 30162 40174 54001 333 11086 21094 90710 91108=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-02T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0093,1","-0138,1","10176,1","240,M,-0091,1","240,N,-0097,1","99999,9,10164,1","2,1,003,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /1606 11093 21138 30164 40176 52003 333 11091 21097 90710 91107=",
"01002099999","2023-11-02T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0105,1","-0146,1","10169,1","240,M,-0101,1","240,N,-0114,1","99999,9,10157,1","9,9,003,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /1506 11105 21146 30157 40169 50003 333 11101 21114 90710 91106=",
"01002099999","2023-11-02T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","090,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0079,1","-0127,1","10166,1","240,M,-0078,1","240,N,-0084,1","99999,9,10154,1","7,1,004,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /0905 11079 21127 30154 40166 57004 333 11078 21084 90710 91108=",
"01002099999","2023-11-03T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","091,1,N,0064,1","99999,9,9,9","999999,9,9,9","-0080,1","-0133,1","10166,1",,,"99999,9,10154,1","4,1,000,1,+999,9","0079,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-03T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0101,1","-0139,1","10160,1","240,M,-0081,1","240,N,-0102,1","99999,9,10147,1","7,1,006,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /1507 11101 21139 30147 40160 57006 333 11081 21102 90710 91109=",
"01002099999","2023-11-03T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","150,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0119,1","-0155,1","10156,1","240,M,-0115,1","240,N,-0120,1","99999,9,10144,1",,,"3,99,0090,1,999","SYN07601002 46/// /1508 11119 21155 30144 40156 54001 333 11115 21120 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-03T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0087,1","-0116,1","10135,1","240,M,-0082,1","240,N,-0093,1","99999,9,10123,1","7,1,013,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /1206 11087 21116 30123 40135 57013 333 11082 21093 90710 91109=",
"01002099999","2023-11-03T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0075,1","-0092,1","10117,1","240,M,-0075,1","240,N,-0084,1","99999,9,10105,1","8,1,009,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /3602 11075 21092 30105 40117 58009 333 11075 21084 90710 91110=",
"01002099999","2023-11-04T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","360,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0095,1","-0132,1","10137,1","240,M,-0089,1","240,N,-0095,1","99999,9,10125,1","2,1,010,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /3611 11095 21132 30125 40137 52010 333 11089 21095 90710 91113=",
"01002099999","2023-11-04T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","350,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0109,1","-0150,1","10154,1","240,M,-0105,1","240,N,-0110,1","99999,9,10142,1","2,1,008,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /3510 11109 21150 30142 40154 52008 333 11105 21110 90710 91113=",
"01002099999","2023-11-04T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","320,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0116,1","-0146,1","10166,1","240,M,-0113,1","240,N,-0116,1","99999,9,10153,1","2,1,003,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /3208 11116 21146 30153 40166 52003 333 11113 21116 90710 91110=",
"01002099999","2023-11-04T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","318,1,N,0035,1","99999,9,9,9","999999,9,9,9","-0122,1","-0162,1","10164,1",,,"99999,9,10152,1",,"0055,1","9,99,0047,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-05T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","340,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0110,1","-0140,1","10152,1","240,M,-0109,1","240,N,-0114,1","99999,9,10140,1","7,1,005,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /3402 11110 21140 30140 40152 57005 333 11109 21114 90710 91106=",
"01002099999","2023-11-05T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","010,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0101,1","-0130,1","10152,1","240,M,-0097,1","240,N,-0102,1","99999,9,10139,1","2,1,003,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /0108 11101 21130 30139 40152 52003 333 11097 21102 90710 91109=",
"01002099999","2023-11-05T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","330,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0102,1","-0130,1","10148,1","240,M,-0101,1","240,N,-0104,1","99999,9,10136,1","7,1,005,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /3305 11102 21130 30136 40148 57005 333 11101 21104 90710 91107=",
"01002099999","2023-11-05T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","330,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0100,1","-0128,1","10142,1","240,M,-0099,1","240,N,-0103,1","99999,9,10129,1","7,1,003,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /3305 11100 21128 30129 40142 57003 333 11099 21103 90710 91107=",
"01002099999","2023-11-06T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","003,1,N,0055,1","99999,9,9,9","999999,9,9,9","-0095,1","-0129,1","10137,1",,,"99999,9,10125,1","7,1,004,1,+999,9","0073,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-06T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0081,1","-0098,1","10129,1","240,M,-0080,1","240,N,-0088,1","99999,9,10117,1","7,1,008,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /0305 11081 21098 30117 40129 57008 333 11080 21088 90710 91108=",
"01002099999","2023-11-06T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","040,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0079,1","-0126,1","10135,1","240,M,-0079,1","240,N,-0082,1","99999,9,10123,1","2,1,005,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /0406 11079 21126 30123 40135 52005 333 11079 21082 90710 91110=",
"01002099999","2023-11-06T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","320,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0098,1","-0131,1","10135,1","240,M,-0094,1","240,N,-0098,1","99999,9,10122,1",,,"3,99,0090,1,999","SYN07601002 46/// /3208 11098 21131 30122 40135 54001 333 11094 21098 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-06T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","309,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0110,1","-0133,1","10136,1",,,"99999,9,10123,1","0,1,001,1,+999,9","0111,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-07T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0108,1","-0135,1","10144,1","240,M,-0104,1","240,N,-0108,1","99999,9,10131,1",,,"3,99,0090,1,999","SYN07601002 46/// /3007 11108 21135 30131 40144 54001 333 11104 21108 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-11-07T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0094,1","-0135,1","10152,1","240,M,-0092,1","240,N,-0097,1","99999,9,10140,1","7,1,005,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /3006 11094 21135 30140 40152 57005 333 11092 21097 90710 91109=",
"01002099999","2023-11-07T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","190,1,N,0074,1","99999,9,9,9","999999,9,9,9","-0085,1","-0129,1","10113,1",,,"99999,9,10101,1","7,1,019,1,+999,9","0091,1","9,99,0097,1,999","SYN004BUFR",
"01002099999","2023-11-08T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","321,1,N,0059,1","99999,9,9,9","999999,9,9,9","-0062,1","-0085,1","10108,1","120,M,-0060,1","120,N,-0062,1","99999,9,10095,1","8,1,011,1,+999,9","0114,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-08T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0100,1","-0125,1","10113,1","240,M,-0090,1","240,N,-0100,1","99999,9,10101,1","2,1,006,1,+999,9",,"3,99,0120,1,999","SYN07601002 46/// /3007 11100 21125 30101 40113 52006 333 11090 21100 90710 91112=",
"01002099999","2023-11-08T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","010,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0109,1","-0132,1","10099,1","240,M,-0106,1","240,N,-0109,1","99999,9,10087,1","7,1,005,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /0104 11109 21132 30087 40099 57005 333 11106 21109 90710 91105=",
"01002099999","2023-11-08T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","040,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0090,1","-0110,1","10086,1","240,M,-0090,1","240,N,-0095,1","99999,9,10073,1","7,1,010,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /0404 11090 21110 30073 40086 57010 333 11090 21095 90710 91105=",
"01002099999","2023-11-08T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0075,1","-0090,1","10067,1","240,M,-0075,1","240,N,-0079,1","99999,9,10055,1","7,1,008,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /0706 11075 21090 30055 40067 57008 333 11075 21079 90710 91107=",
"01002099999","2023-11-09T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","062,1,N,0076,1","99999,9,9,9","999999,9,9,9","-0062,1","-0076,1","10055,1",,,"99999,9,10043,1","7,1,012,1,+999,9","0086,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-09T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","060,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0057,1","-0073,1","10043,1","240,M,-0057,1","240,N,-0059,1","99999,9,10031,1","7,1,012,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /0609 11057 21073 30031 40043 57012 333 11057 21059 90710 91110=",
"01002099999","2023-11-09T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","040,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0061,1","-0080,1","10041,1","240,M,-0058,1","240,N,-0062,1","99999,9,10029,1","1,1,006,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /0411 11061 21080 30029 40041 51006 333 11058 21062 90710 91113=",
"01002099999","2023-11-09T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","030,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0085,1","-0109,1","10066,1","240,M,-0078,1","240,N,-0086,1","99999,9,10054,1","2,1,015,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /0310 11085 21109 30054 40066 52015 333 11078 21086 90710 91113=",
"01002099999","2023-11-09T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","007,1,N,0052,1","99999,9,9,9","999999,9,9,9","-0099,1","-0118,1","10093,1",,,"99999,9,10081,1","2,1,012,1,+999,9","0091,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-11-10T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","310,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0119,1","-0141,1","10141,1","240,M,-0118,1","240,N,-0122,1","99999,9,10129,1","2,1,014,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /3103 11119 21141 30129 40141 52014 333 11118 21122 90710 91107=",
"01002099999","2023-11-10T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0124,1","-0141,1","10156,1","240,M,-0119,1","240,N,-0126,1","99999,9,10144,1","2,1,010,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /2808 11124 21141 30144 40156 52010 333 11119 21126 90710 91110=",
"01002099999","2023-11-10T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0119,1","-0142,1","10169,1","240,M,-0117,1","240,N,-0122,1","99999,9,10157,1","1,1,004,1,+999,9",,"3,99,0120,1,999","SYN07601002 46/// /2809 11119 21142 30157 40169 51004 333 11117 21122 90710 91112=",
